paper_id,material_id,material_formula,category,property_name,value,unit,ea_type,confidence,extraction_method,sentence,page
Article 3.pdf,MAT_8,Li2S,STRUCTURAL,Space_Group,Fm-3m,NONE,NONE,0.6,proximity,(h) Structure of the crystalline SEI region along different directions and surface structure of Li2S with space group Fm-3m along 101/110/011 and 100/010/001,13
Article 3.pdf,MAT_1,EsS2,DFT,Software,crystal,NONE,NONE,0.25,proximity,Shi et al. proposed a ML framework based on hi­ erarchically encoding crystal structure-based (HECS) descriptors for predicting Ea of SSEs (Fig. 5a),7
Article 3.pdf,MAT_6,Li,MECHANICAL,Shear_Modulus,8.5 GPa,GPa,NONE,0.25,proximity,"According to the Monroe-Newman criterion, a shear modulus exceeding twice that of lithium metal (approximately >8.5 GPa) is theoretically required to prevent dendrite penetration through the electrolyte [78].",9
Article 7.pdf,MAT_1,LiPS70,AIMD,Trajectory_Length,1e+04 ps,ps,NONE,0.95,proximity,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",4
Article 7.pdf,MAT_1,LiPS70,AIMD,MSD_Mentioned,MSD,NONE,NONE,0.95,proximity,"Fig- ure 3b shows an example of the trajectory of Li-ions in a small section of the 70Li2S-30P2S5 (LiPS70) glass sampled over 10 ns at 300 K. Details of these calculations are outlined in the Methods section, fol- lowing a common strategy of calculating the mean square displace- ment (MSD) of each elemental type at varying temperatures (Fig. 3c).",4
Article 7.pdf,MAT_2,LiPS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiPS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps and subsequently quenched by cooling to 300 K in the NVT ensemble with a cooling rate of 30 K/ps.",6
Article 7.pdf,MAT_2,LiPS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiPS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps and subsequently quenched by cooling to 300 K in the NVT ensemble with a cooling rate of 30 K/ps.",6
Article 7.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7.pdf,MAT_6,NaSiS,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"Similarly, for the NaSiS system, the structures were first melted at 3000 K in the NVT ensemble for 100 ps, followed by quenching to 300 K in the NVT ensemble with a cooling rate of 100 K/ps and subsequently relaxed for 1 ns at 300 K in NVT.",6
Article 7.pdf,MAT_7,LiBP,AIMD,Ensemble,NVT,NONE,NONE,0.6,proximity,"For the LiBP system, the structures were melted at 3000 K in the NVT ensemble for 200 ps and quenched to 300 K in the NPT ensemble at zero pressure using a cooling rate of 1 K/ps.",6
Article 7.pdf,MAT_7,LiBP,AIMD,Ensemble,NPT,NONE,NONE,0.6,proximity,"For the LiBP system, the structures were melted at 3000 K in the NVT ensemble for 200 ps and quenched to 300 K in the NPT ensemble at zero pressure using a cooling rate of 1 K/ps.",6
Article 7.pdf,MAT_8,KSI3N,ML,Algorithm,linear regression,NONE,NONE,0.6,proximity,"Calculation of MSDs and the associated diffusion coefficients for Li and Na in the different glass systems at the sampled temperatures was performed using Bayesian linear regression via Markov-chain Nature Communications Article in Press Monte Carlo sampling as implemented in the KINISI python package52,53.",7
Article 7.pdf,MAT_2,LiPS,CHARACTERIZATION,Technique,Raman,NONE,NONE,0.25,dependency_parse,"For the LiPS glasses, appropriate ratios of predefined structural units (PS4, P2S6, P2S7, and Li) according to experimental Raman and 31P magic angle spinning nuclear magnetic resonance spectroscopy measurements51 were randomly placed in a simulated box.",6
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_2,EsSI,DFT,Software,crystal,NONE,NONE,0.8,proximity,"Different from flexible polymers, ISEs utilize a rigid crystal lattice for ion transport via vacancy or interstitial hopping mechanisms (Figure 2F).",4
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_3,N2F,ML,Algorithm,neural network,NONE,NONE,0.8,proximity,"A Feedforward neural network (FNN), also 6 of 27 Carbon Energy, 2026 named a multilayer perceptron (MLP), is constructed by stacking these neurons hierarchically.",6
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_1,PC2N,ML,Algorithm,deep learning,NONE,NONE,0.75,proximity,"Funding: Scientific Research Innovation Capability Support Project for Young Faculty, Grant/Award Number: ZYGXQNJSKYCXNLZCXM-M4; National Outstanding Youth Science Fund, Grant/Award Number: 52222314; CNPC Innovation Found, Grant/Award Number: 2021DQ02-1001; Dalian Outstanding Youth Science and Technology Talent Project, Grant/Award Number: 2023RJ006; Dalian Science and Technology Innovation Project, Grant/Award Number: 2022JJ12GX022 Keywords: artificial intelligence | battery | deep learning | liquid electrolyte | machine learning | solid‐state electrolyte",1
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_4,CN2,ML,Algorithm,neural network,NONE,NONE,0.75,proximity,"To overcome this limitation, a convolutional neural network (CNN) effectively extracts these spatial features by simulating the local perception mechanisms found in bio­ logical visual systems",6
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_7,HN,ML,Algorithm,CatBoost,NONE,NONE,0.75,proximity,"Among these, the CatBoost model achieved test R2 exceeding 0.86 and 0.96 for the prediction of DN and AN.",12
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_7,HN,ML,R2,0.86,NONE,NONE,0.75,proximity,"Among these, the CatBoost model achieved test R2 exceeding 0.86 and 0.96 for the prediction of DN and AN.",12
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_4,CN2,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,"Different from CNN and GNN, the Transformer structure abandons dependence on fixed topological structures through the self‐attention mechanism [65].",7
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_5,BP,THERMAL,Melting_Point,300.1 kelvin,kelvin,NONE,0.6,dependency_parse,"Melting point (MP), boiling point (BP), and flash 12 of 27 Carbon Energy, 2026 point (FP) of electrolyte molecules are essential for battery development.",12
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,DFT,Software,Gaussian,NONE,NONE,0.6,proximity,"Different ML models, including SVM regression, kernel ridge regression, XGBoost, and Gaussian process regression, were used to enable the facile prediction of OP.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,Algorithm,SVM,NONE,NONE,0.6,proximity,"Different ML models, including SVM regression, kernel ridge regression, XGBoost, and Gaussian process regression, were used to enable the facile prediction of OP.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,Algorithm,kernel ridge regression,NONE,NONE,0.6,proximity,"Different ML models, including SVM regression, kernel ridge regression, XGBoost, and Gaussian process regression, were used to enable the facile prediction of OP.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,Algorithm,XGBoost,NONE,NONE,0.6,proximity,"Different ML models, including SVM regression, kernel ridge regression, XGBoost, and Gaussian process regression, were used to enable the facile prediction of OP.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,Algorithm,Gaussian process,NONE,NONE,0.6,proximity,"Different ML models, including SVM regression, kernel ridge regression, XGBoost, and Gaussian process regression, were used to enable the facile prediction of OP.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,F1_Score,1,NONE,NONE,0.6,proximity,"Moreover, relying on the SHAP values calculation, the key features that determine OP were identified (N3, F1, O1, C3).",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_8,PO,ML,Explainability_Method,SHAP,NONE,NONE,0.6,proximity,"Moreover, relying on the SHAP values calculation, the key features that determine OP were identified (N3, F1, O1, C3).",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_9,H2N,ML,Explainability_Method,SHAP,NONE,NONE,0.6,proximity,"Relying on feature engineering and SHAP analysis, they discovered that increasing the content of amino (NH2) groups while decreasing carbonyl (C=O) groups of the molecule reduces deposition overpotential.",14
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_10,Zn(ClO4)2,ML,Explainability_Method,SHAP,NONE,NONE,0.6,proximity,"Guided by SHAP values, they rationally designed the Zn(ClO4)2‐TMU electrolyte that exhibited high ionic conductivity and stable cycling performance in zinc symmetric cells.",15
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_11,LiFePO4,DFT,Software,Gaussian,NONE,NONE,0.6,proximity,LiFePO4 to train a Gaussian Process Regression (GPR) surro­ gate model.,16
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_11,LiFePO4,ML,Algorithm,Gaussian Process,NONE,NONE,0.6,proximity,LiFePO4 to train a Gaussian Process Regression (GPR) surro­ gate model.,16
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_2,EsSI,DFT,Software,crystal,NONE,NONE,0.6,proximity,"data, the chemical composition, crystal structure parameters, thermodynamic stability, ion migration activation energy, and corresponding ionic conductivity of ISEs are systematically col­ lected and converted into high‐dimensional descriptors that can be identified by the model [152, 153].",20
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_12,LiCo,ML,Algorithm,XGBoost,NONE,NONE,0.6,proximity,"They developed the LiCondAI integrated XGBoost, gradient boosting, and RF algorithms to achieve 97% prediction accuracy of ionic conductivity, which greatly improves the screening efficiency of electrolytes for lithium‐ion and lithium‐metal solid‐state batteries (Figure 11A).",20
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_12,LiCo,ML,Algorithm,gradient boosting,NONE,NONE,0.6,proximity,"They developed the LiCondAI integrated XGBoost, gradient boosting, and RF algorithms to achieve 97% prediction accuracy of ionic conductivity, which greatly improves the screening efficiency of electrolytes for lithium‐ion and lithium‐metal solid‐state batteries (Figure 11A).",20
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_6,PF,DFT,Software,crystal,NONE,NONE,0.6,proximity,"It enables automated prediction of ion migration pathways and energy barriers within crystal structures, thereby guiding first‐principles functional‐projected elastic band (FP‐NEB) calculations.",20
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_6,PF,DFT,NEB,NEB,NONE,NONE,0.6,proximity,"It enables automated prediction of ion migration pathways and energy barriers within crystal structures, thereby guiding first‐principles functional‐projected elastic band (FP‐NEB) calculations.",20
Machine_Learning_Paradigm_for_Advanced_Battery_Ele.pdf,MAT_13,Li10Ge(PS6)2,ELECTROCHEMICAL,Activation_Energy,0.226 eV,eV,unspecified,0.25,dependency_parse,"Previous studies have shown that MLIPs can successfully sim­ ulate the diffusion behavior of lithium ions in solid electrolytes of Li10GeP2S12 (LGPS), accurately predict the diffusion rate (12 mS cm−1) and activation energy (226 meV) at 300 K, and further reveal the regulation of chloride doping on ionic con­ ductivity, which is difficult to be systematically realized under the traditional DFT framework",20
Article 6.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,dependency_parse,Degradation trajectories and life labels; 6. SOC/SOH/SOE/state of power (SOP) indicators; 4.,5
Article 6.pdf,MAT_4,CI,DFT,NEB,nudged elastic band,NONE,NONE,0.8,proximity,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",6
Article 6.pdf,MAT_4,CI,DFT,NEB,NEB,NONE,NONE,0.8,proximity,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",6
Article 6.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,proximity,"These outputs are important not only because they explain single-cell behavior, but also because they can be further reduced to OCV–SOC relationships, internal resistance, polarization parameters, heat-generation descriptors, and SOH-sensitive variables for higher-level models.",14
Article 6.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,proximity,"However, these quantities are often high-dimensional, only partially observable, non-uniquely identifiable, and highly sensitive to temperature, C-rate, SOC/SOH operating window, manufacturing het­ erogeneity, and cycling history.",18
Article 6.pdf,MAT_3,PSO,DFT,SOC,SOC,NONE,NONE,0.8,dependency_parse,SOC/SOH/SOP estimates; 2. RUL; 3.,28
Article 6.pdf,MAT_1,PIN2,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,"Role of AI AI is commonly grouped by algorithm type, such as MLIPs, GNN, PINN, surrogate model, or estimator.",2
Article 6.pdf,MAT_3,PSO,DFT,SOC,SOC,NONE,NONE,0.6,dependency_parse,System identification; 2. SOC/SOH/SOP estimation; 3. Consistency diagnosis and fault warning; 3. Data assimilation and Bayesian / EnKF 2.,5
Article 6.pdf,MAT_5,Li7La3Zr2O12,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"At solid–solid and solid–liquid interfaces, MLIPs-based simulations further reveal features that are difficult to capture using either short AIMD trajectories or continuum boundary conditions, such as space-charge-layer formation at Li/LLZO interfaces and dynamic interphase reconstruction in solid-state batteries [139,140].",9
Article 4.pdf,MAT_3,CN2,ML,Algorithm,neural network,NONE,NONE,0.6,proximity,"In imaging analysis, trans­ former–convolutional neural network (CNN) hybrid architectures",10
Article 4.pdf,MAT_4,Li3PS4,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,combined thermodynamic phase equilibrium analysis with ML potential-assisted molecular dynamics to investigate SEI formation at the Li|β-Li3PS4 interface in all-solid-state batteries,11
Article 4.pdf,MAT_5,BO,ML,Algorithm,deep learning,NONE,NONE,0.6,proximity,"By inte­ grating BO, generative deep learning, reinforcement learning, and",15
Article 4.pdf,MAT_5,BO,ML,Algorithm,deep learning,NONE,NONE,0.6,proximity,"Generative inverse design and adaptive control While BO is effective within predefined parameter spaces, generative deep learning enables inverse design by directly generating materials 16 that satisfy target properties.",16
Article 4.pdf,MAT_1,EsS2,SYNTHESIS,Method,Solid-state,NONE,NONE,0.25,dependency_parse,"Solid-state electrolytes (SSEs) are therefore required to simultaneously exhibit high lithium-ion conductivity, wide electro­ chemical stability windows, negligible electronic conductivity, me­ chanical robustness, and interfacial compatibility with lithium metal",7
Article 5.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,dependency_parse,Degradation trajectories and life labels; 6. SOC/SOH/SOE/state of power (SOP) indicators; 4.,5
Article 5.pdf,MAT_4,CI,DFT,NEB,nudged elastic band,NONE,NONE,0.8,proximity,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",6
Article 5.pdf,MAT_4,CI,DFT,NEB,NEB,NONE,NONE,0.8,proximity,"At the kinetic level, DFT combined with minimum-energy-path methods, particularly the climbing-image nudged elastic band (CI- NEB) approach, provides access to Li-ion migration barriers along different crystallographic pathways and under varied defect environ­ ments.",6
Article 5.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,proximity,"These outputs are important not only because they explain single-cell behavior, but also because they can be further reduced to OCV–SOC relationships, internal resistance, polarization parameters, heat-generation descriptors, and SOH-sensitive variables for higher-level models.",14
Article 5.pdf,MAT_2,HSO,DFT,SOC,SOC,NONE,NONE,0.8,proximity,"However, these quantities are often high-dimensional, only partially observable, non-uniquely identifiable, and highly sensitive to temperature, C-rate, SOC/SOH operating window, manufacturing het­ erogeneity, and cycling history.",18
Article 5.pdf,MAT_3,PSO,DFT,SOC,SOC,NONE,NONE,0.8,dependency_parse,SOC/SOH/SOP estimates; 2. RUL; 3.,28
Article 5.pdf,MAT_1,PIN2,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,"Role of AI AI is commonly grouped by algorithm type, such as MLIPs, GNN, PINN, surrogate model, or estimator.",2
Article 5.pdf,MAT_3,PSO,DFT,SOC,SOC,NONE,NONE,0.6,dependency_parse,System identification; 2. SOC/SOH/SOP estimation; 3. Consistency diagnosis and fault warning; 3. Data assimilation and Bayesian / EnKF 2.,5
Article 5.pdf,MAT_5,Li7La3Zr2O12,SYNTHESIS,Method,solid-state,NONE,NONE,0.6,proximity,"At solid–solid and solid–liquid interfaces, MLIPs-based simulations further reveal features that are difficult to capture using either short AIMD trajectories or continuum boundary conditions, such as space-charge-layer formation at Li/LLZO interfaces and dynamic interphase reconstruction in solid-state batteries [139,140].",9
Article 8 2.pdf,MAT_2,LiF,ELECTROCHEMICAL,Stability_Window,4.5 V,V,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8 2.pdf,MAT_2,LiF,ELECTROCHEMICAL,Voltage,5 V,V,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8 2.pdf,MAT_2,LiF,ELECTRONIC,Band_Gap,1 eV,eV,NONE,0.75,proximity,"[e.g., interphase composition ratios (LiF fraction 0 to 1), formation protocol parameters (voltage 0 to 5 V, temperature 20 to 120°C, and rest time 0 to 24 hours), and additive concentration (0 to 10 wt %)], f(x) is the objective function [e.g., bandgap >1 eV, ionic conductiv- ity ≥1 mS cm−1, electrochemical stability window (≥4.5 V), and Li plating uniformity index], and gi(x) gives physical or practical con- straints (e.g., chemical compatibility ≤ threshold reaction energy, cost ≤ target).",5
Article 8 2.pdf,MAT_1,EsS,ML,Training_Size,34,NONE,NONE,0.6,proximity,"The multimodal model and the semisupervised learning model also fa- cilitate the discovery of SEs by reducing the reliance on large amounts of training data (34, 35).",1
Article 8 2.pdf,MAT_3,BO,THERMODYNAMIC,Energy_Above_Hull,0.05 eV,eV,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8 2.pdf,MAT_3,BO,ELECTRONIC,Band_Gap,1 eV,eV,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8 2.pdf,MAT_3,BO,DFT,Software,Gaussian,NONE,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8 2.pdf,MAT_3,BO,ML,Algorithm,Gaussian process,NONE,NONE,0.6,dependency_parse,"For instance, by defining the design variables Li, cation, and anion site occupan- cies within the structures, BO coupled with a Gaussian process sur- rogate model was able to identify promising SEs with bandgap >1 eV and energy above hull <50 meV.",5
Article 8 2.pdf,MAT_4,Li10Ge(PS6)2,STRUCTURAL,Space_Group,embeddings,NONE,NONE,0.6,proximity,"The tokenization for LLMs can be formulas (e.g., Li10GeP2S12), Wyckoff/lattice tokens, fractional coordinates, or space group embeddings.",6
Article 8 2.pdf,MAT_1,EsS,DFT,Software,crystal,NONE,NONE,0.6,proximity,"These advancements suggest that generative models could revolutionize materials discovery, particu- larly in the search for unexplored crystal structures and chemical compositions for the high-­performance SEs and coating materials.",6
Article 8 2.pdf,MAT_5,Li3Sc2(P4O)3,DFT,Software,Crystal,NONE,NONE,0.6,dependency_parse,Li3Sc2O3P12 Li3VO4 P21/a P21/c • Crystal structure • Component • Ionic conductivity ... ... ... •,8
Article 8 2.pdf,MAT_7,Li2S2O7,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,A d va n c e s | R e v i e w A Link ionic conductivity to microstructure Electrochemical working station SE -lm(Z) (Ω) Low Re (Z) (Ω) Machine learning SE Electron microscopy High ionic conductivity Microstructure B Data augmentation Labeled dataset Origin data Weakly Origin data Weakly Strongly Unlabeled dataset C Structural pipeline Stability GNN Graph Candidates DFT database Compositional pipeline GNN Li2S2O7,9
Article 8 2.pdf,MAT_7,Li2S2O7,ML,Algorithm,GNN,NONE,NONE,0.6,proximity,A d va n c e s | R e v i e w A Link ionic conductivity to microstructure Electrochemical working station SE -lm(Z) (Ω) Low Re (Z) (Ω) Machine learning SE Electron microscopy High ionic conductivity Microstructure B Data augmentation Labeled dataset Origin data Weakly Origin data Weakly Strongly Unlabeled dataset C Structural pipeline Stability GNN Graph Candidates DFT database Compositional pipeline GNN Li2S2O7,9
Article 8 2.pdf,MAT_1,EsS,ML,Training_Size,97,NONE,NONE,0.6,proximity,"Window image Feature extraction 340 pix ResNet-18 ResNet-18 except the last linear layer Classification Supervised loss Downloaded from https://www.science.org on August 31, 2026 Label Prediction Total loss Unsupervised loss VGG-11 Pseudo-label Prediction Prediction NequIP on M3GNet data 20% Energy models Classification error GNoME GNoME: unique structures Stable structures 15% Interatomic 10% potentials GNoME: intermediate structures 5% 105 106 107 108 Training set size of predictive models for discovering SEs with high ionic conductivity (97–99) is shown in table S4.",9
Article 8 2.pdf,MAT_8,Li3ErCl6,ELECTROCHEMICAL,Ionic_Conductivity,0.0003 S/cm,S/cm,NONE,0.6,proximity,"For instance, low-­ temperature MLFF simulations revealed the nonlinear Arrhenius behavior of Li+ in Li3ErCl6, which has an ionic conductivity of 0.05 to 0.3 mS/cm (101), explaining why traditional AIMD simulations overestimate its ionic conductivity (68).",10
Article 8 2.pdf,MAT_1,EsS,STRUCTURAL,Crystal_System,tetragonal,NONE,NONE,0.6,dependency_parse,"As a result, 10 tetragonal-­phase garnet SEs, such as Li7Ti3Pm2O12 and Li7La3Be2O12 (Fig. 6D), were selected and subsequently verified to have superior mechanical strength and suitable conductivity.",10
Article 8 2.pdf,MAT_12,Li7Nd3(BO6)2,THERMODYNAMIC,Formation_Energy,0 eV,eV,NONE,0.6,dependency_parse,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",11
Article 8 2.pdf,MAT_12,Li7Nd3(BO6)2,ELECTRONIC,Band_Gap,0.1 eV,eV,NONE,0.6,dependency_parse,"Adv. 11, eaea0638 (2025)     26 November 2025 5329 Garnet-type materials 5319 Formation energy (< 0.0 eV/atom) 979 Band gap (> 0.1 eV) GVRH > 8.5 GPa, KVRH/GVRH > 1.75 758 Optimization 758 29 Classify fast-ion conductor (≥10-4 S/cm) AIMD simulation 10 Garnet-type SE candidates 60 Li7Tm3Te2O12 Li7Y3Ce2O12 50 Downloaded from https://www.science.org on August 31, 2026 GVRH (GPa) 40 Li7Nd3Be2O12 Li7Ti3Sm2O12 Li7Ti3Pm2O12 30 Li7La3Be2O12 Li7Mg3Y2O12 Li7Ti3Nd2O12 Li7Ti3La2O12 Li7Nd3B2O12 20 KVRH (GPa)",11
Article 8 2.pdf,MAT_20,WS2,DFT,Software,VASP,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8 2.pdf,MAT_20,WS2,DFT,Software,Gaussian,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8 2.pdf,MAT_20,WS2,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8 2.pdf,MAT_20,WS2,ML,Algorithm,Neural network,NONE,NONE,0.6,dependency_parse,"The LASP (Large-­Scale Atomistic Simulation Package) (144), incorporating the Stochastic Surface Walking global optimization method with a global neural network potential (SSW-­NN) method, has emerged as a powerful tool for rapid structural predictions and mechanistic studies in A B LASP lasp.in: input setups lasp.str: structure with XYZ coordinates Energy and force evaluation PES sampling of aperiodic and periodic systems Neural network potential Global minima Transition Local minima Interface to common states first-principles and force field packages Reaction Solid phase pathway transition VASP Lowest energy pathway for Gaussian multistep reactions LAMMPS Monte Molecular dynamics ...",13
Article 8 2.pdf,MAT_22,Li6Br3N,ML,Accuracy,50.00 %,%,NONE,0.6,dependency_parse,"To enhance predictive accuracy, a dataset comprising 50 distinct SEI structures, including Li6NBr3/Li, Li2S/Li, and Li7PN4/Li, was curated through high-­throughput simula- tions, capturing both kinetics and thermodynamic insights (Fig. 7D).",14
Article 8 2.pdf,MAT_25,LiP(HO2)2,ML,Algorithm,neural network,NONE,NONE,0.6,dependency_parse,No Yes Filter 5: Polyanionic oxides 66 compounds Promising cathode coatings: LiH2PO4 LiTi2(PO4)3 LiPO3 C Sampler Exploration Error indicator g nin r a el e vitc A Accurate Candidate Failed Labeling Ab initio calculator Training Deep neural network,17
